Time,header.seq,header.frame_id,child_frame_id,pose.x,pose.y,pose.z,orientation.x,orientation.y,orientation.z,orientation.w,linear.x,linear.y,linear.z,angular.x,angular.y,angular.z
249.267,829,map,base_link,5.017211776278543,-0.6102694342285935,2.983,-0.0016389466070399167,0.003302383470871969,0.0724107694163787,-0.9973680807956302,-0.03,0.0,0.0
249.517,830,map,base_link,5.017211776278543,-0.6102694342285935,2.983,-0.0017607602460139155,0.002859214148908604,0.0713717937442061,-0.9974441296010225,-0.04,0.0,0.0
249.767,831,map,base_link,5.026300929717471,-0.6102694394155879,2.983,-0.001798557566438281,0.0022753977744657816,0.07048878580092105,-0.9975083552692479,-0.05,0.0,0.0
250.018,832,map,base_link,5.026300929717471,-0.6102694394155879,2.983,-0.001801460376019717,0.001846341657356772,0.0696365663136575,-0.997569092541986,-0.05,0.0,0.0
250.268,833,map,base_link,5.026300929717471,-0.6102694394155879,2.983,-0.0018442036337380622,0.0015727609217844362,0.06885469518541393,-0.9976237548730302,-0.05,0.0,0.0
250.518,834,map,base_link,5.026300929717471,-0.6102694394155879,2.983,-0.0020211308391529,0.0014107281791966935,0.06810722665339614,-0.9976749623768848,-0.05,0.0,0.0
250.768,835,map,base_link,5.0263009359268835,-0.5991736574166511,2.982,-0.002141668311628857,0.001196707455573977,0.06745338215718111,-0.9977194106479365,-0.05,0.0,0.0
251.018,836,map,base_link,5.0263009359268835,-0.5991736574166511,2.982,-0.002228581560491868,0.0009999346421108266,0.0667782456146852,-0.9977648517900221,-0.05,0.0,0.0
251.268,837,map,base_link,5.0263009359268835,-0.5991736574166511,2.981,-0.002487005731701302,0.0009725973493550644,0.06615916789973036,-0.9978055087840023,-0.05,-0.01,0.0
251.518,838,map,base_link,5.0263009359268835,-0.5991736574166511,2.981,-0.0025227139428757165,0.0009163885749347554,0.06557393372418574,-0.9978441037367902,-0.04,-0.01,0.0
251.768,839,map,base_link,5.026300942136296,-0.5880778742784756,2.981,-0.00266253972533047,0.0008233181222313546,0.06515721479261866,-0.9978711191280911,-0.04,-0.01,0.0
252.018,840,map,base_link,5.026300942136296,-0.5880778742784756,2.981,-0.0027899849229889207,0.0007138540526329921,0.0646402208627897,-0.9979044785165216,-0.04,-0.01,0.0
252.268,841,map,base_link,5.026300942136296,-0.5880778742784756,2.981,-0.00011928947497276994,0.000612311648855914,0.06330096895309073,-0.9979942876460093,-0.04,-0.02,0.0
252.518,842,map,base_link,5.0263009484232315,-0.5769820916785795,2.98,0.052849176423602345,-0.005902846102438208,0.01030545553650819,-0.9985318815868742,-0.02,0.09,0.0
252.768,843,map,base_link,5.035390141311549,-0.48821583725611384,2.979,0.12046435751596543,-0.026632993104875415,-0.0878728368969402,-0.9884621321943624,0.03,0.55,0.0
253.018,844,map,base_link,5.05356858095313,-0.2441086330955191,2.975,0.12684009024294776,-0.04358682965372729,-0.19788063776863413,-0.9710072260205773,0.12,1.25,0.01
253.268,845,map,base_link,5.10810374800068,0.19972263358409914,2.973,0.05879214802203564,-0.02696595609185748,-0.3176109598411486,-0.9460124728204125,0.18,1.8,0.0
253.518,846,map,base_link,5.171728120879647,0.7323201551049555,2.975,-2.049790938453774e-05,0.0017358219826668314,-0.4387095646698863,-0.8986272332669643,0.19,1.98,-0.01
253.768,847,map,base_link,5.226263349195389,1.2538218989501044,2.98,-0.027826502656160778,0.022803278127285307,-0.5510303531404198,-0.8337093295474872,0.18,1.89,-0.02
254.018,848,map,base_link,5.2807985409386164,1.7087489490771828,2.986,-0.03352900074845488,0.032389344070808054,-0.6185270835767628,-0.7843793619043637,0.16,1.68,-0.01
254.268,849,map,base_link,5.3353336891506595,2.0860055188095834,2.989,-0.030090962426359842,0.03286642208826365,-0.6542642488873693,-0.7549520679534679,0.13,1.44,0.0
254.518,850,map,base_link,5.371690500708475,2.3966874088797145,2.99,-0.023959181182640826,0.028304468550885236,-0.6732406639762495,-0.7384929404306637,0.11,1.21,0.0
254.768,851,map,base_link,5.408047262056674,2.651890379943584,2.988,-0.01805257870226847,0.02242889006065288,-0.6833092855979307,-0.7295611485739157,0.09,1.02,0.0
255.018,852,map,base_link,5.435314855872412,2.862710229377132,2.985,-0.013537186337094918,0.017100510709126212,-0.6883189781578305,-0.7250802034446407,0.07,0.88,0.01
255.268,853,map,base_link,5.453493280386886,3.051338519406999,2.983,-0.01044978581981378,0.013487672727144259,-0.6903014944231833,-0.7233206283923094,0.06,0.77,0.0
255.518,854,map,base_link,5.480760855729432,3.2288710213874325,2.982,-0.008850863470669549,0.011407286001567454,-0.6904576317344917,-0.7232287292561731,0.04,0.68,0.0
255.768,855,map,base_link,5.498939263280324,3.3842119640548765,2.981,-0.008513631380400337,0.010453658738167794,-0.6898397457499109,-0.7238365590956308,0.04,0.61,0.0
256.019,856,map,base_link,5.517117669321606,3.539552907011376,2.981,-0.00873984115721018,0.010214775499411848,-0.6885203609929343,-0.7250923982750079,0.03,0.55,0.0
256.269,857,map,base_link,5.526206913070715,3.683798071147614,2.981,-0.00939280098119367,0.010440771772632794,-0.6870532097190859,-0.7264713707980661,0.02,0.48,0.0
256.519,858,map,base_link,5.544385301891395,3.8058516681867154,2.982,-0.009826815971001298,0.010549321385030763,-0.6855609273835402,-0.7278724890742936,0.02,0.42,0.0
256.769,859,map,base_link,5.553474526265658,3.9168094862740768,2.983,-0.010092563095305013,0.010340648019797439,-0.6840827808097035,-0.7292612427438887,0.01,0.35,0.0
