Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,orientation.x,orientation.y,orientation.z,orientation.w,orientation_covariance_0,orientation_covariance_1,orientation_covariance_2,orientation_covariance_3,orientation_covariance_4,orientation_covariance_5,orientation_covariance_6,orientation_covariance_7,orientation_covariance_8,angular_velocity.x,angular_velocity.y,angular_velocity.z,angular_velocity_covariance_0,angular_velocity_covariance_1,angular_velocity_covariance_2,angular_velocity_covariance_3,angular_velocity_covariance_4,angular_velocity_covariance_5,angular_velocity_covariance_6,angular_velocity_covariance_7,angular_velocity_covariance_8,linear_acceleration.x,linear_acceleration.y,linear_acceleration.z,linear_acceleration_covariance_0,linear_acceleration_covariance_1,linear_acceleration_covariance_2,linear_acceleration_covariance_3,linear_acceleration_covariance_4,linear_acceleration_covariance_5,linear_acceleration_covariance_6,linear_acceleration_covariance_7,linear_acceleration_covariance_8
160.575,551,160,580920416,base_link,2.19839421621113e-05,0.001548162894635682,-0.049110921300119736,-0.9987921305844432,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0006409778725355864,-0.0015713933389633894,-0.0005490101175382731,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,1.2009682532858392e-15,9.80665,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
160.825,552,160,830943806,base_link,-5.678809631539053e-06,0.0015514931939582264,-0.04783401058756842,-0.9988540935831062,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.00016872130800038576,-0.0004996976349502824,-0.017385393381118774,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,1.2009682532858392e-15,9.80665,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
161.075,553,161,80979850,base_link,5.544689705914618e-05,0.0014553996356685148,-0.04530499049894687,-0.9989721400386662,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0011688818922266364,0.0008186580380424828,-0.02413596212863922,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,1.2009682532858392e-15,9.80665,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
161.325,554,161,330998518,base_link,0.00015889681606543537,0.001390585523280656,-0.04210418597741877,-0.9991122452191662,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0028859484009444714,0.0014819791540503467,-0.029097730293869972,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,1.2009682532858392e-15,9.80665,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
161.575,555,161,581028606,base_link,0.00024117565240843497,0.0014875025659363938,-0.03871346401407405,-0.9992492165993686,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0019286975730210543,-0.001711653894744817,-0.027839208021759987,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,1.2009682532858392e-15,9.80665,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
161.825,556,161,831048559,base_link,0.0002418508124709435,0.001508482337209769,-0.035278242062939724,-0.999376361350503,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0002922409912571311,-0.0010215144138783258,-0.03302256762981415,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,1.2009682532858392e-15,9.80665,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
162.075,557,162,81079829,base_link,0.0003343597959653407,0.0015426833945548243,-0.031991155099489854,-0.9994869055304683,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0016455634031444788,-0.0003189764684066209,-0.02645302191376686,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,1.2009682532858392e-15,9.80665,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
162.325,558,162,331102573,base_link,0.000297685342170586,0.001491349787394757,-0.02880363233049893,-0.9995839324558086,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.00046087754890322685,0.0026180543936789005,-0.024735912680625916,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,1.1997672850325534e-15,9.79684335,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
162.575,559,162,581133534,base_link,0.0002857049418520888,0.001358863836237438,-0.025855815252157355,-0.9996647181327383,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0017233956605196,-0.00043928343802690837,-0.02680572308599949,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,1.2009682532858392e-15,9.80665,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
162.825,560,162,831153075,base_link,6.957082113316514e-05,0.0012266297629332863,-0.023010328856376883,-0.9997344724001702,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0029404631350189447,-4.095281474292593e-05,-0.025671059265732765,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,1.2009682532858392e-15,9.80665,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
