Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,orientation.x,orientation.y,orientation.z,orientation.w,orientation_covariance_0,orientation_covariance_1,orientation_covariance_2,orientation_covariance_3,orientation_covariance_4,orientation_covariance_5,orientation_covariance_6,orientation_covariance_7,orientation_covariance_8,angular_velocity.x,angular_velocity.y,angular_velocity.z,angular_velocity_covariance_0,angular_velocity_covariance_1,angular_velocity_covariance_2,angular_velocity_covariance_3,angular_velocity_covariance_4,angular_velocity_covariance_5,angular_velocity_covariance_6,angular_velocity_covariance_7,angular_velocity_covariance_8,linear_acceleration.x,linear_acceleration.y,linear_acceleration.z,linear_acceleration_covariance_0,linear_acceleration_covariance_1,linear_acceleration_covariance_2,linear_acceleration_covariance_3,linear_acceleration_covariance_4,linear_acceleration_covariance_5,linear_acceleration_covariance_6,linear_acceleration_covariance_7,linear_acceleration_covariance_8
117.33,379,117,330000000,base_link,-0.0008686826455688531,-4.461369639692757e-05,-0.66404657560162,-0.7476907039891838,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.00035038695205003023,-0.00030330708250403426,-0.0017856047488749027,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,1.1229053168222594e-15,9.16921775,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
117.59,380,117,590000000,base_link,-0.0008685419659601483,-4.251091872205264e-05,-0.6639781255314443,-0.7477514912345041,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0003363800933584571,-0.0003175066085532309,-0.0014112641802057624,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,1.1337140311018321e-15,9.2574776,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
117.83,381,117,830000000,base_link,-0.0008571411086123142,-5.289431524840583e-05,-0.6639466650409778,-0.7477794383989672,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0003298441879451275,-0.00026856607291847484,-0.001127580995671451,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.8629852,1.1289101580886886e-15,9.218251,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
118.09,382,118,90000000,base_link,-0.0008157436370038322,-9.307385054037765e-05,-0.6639380532146215,-0.7477871270576643,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.00032706616912037134,-0.00023469235748052608,-0.0008760562632232904,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,1.3140911,1.2442031104041293e-15,10.1596894,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
118.33,383,118,330000000,base_link,-0.0007282681488576077,-0.00016815538228390567,-0.6639628197998172,-0.7477652140028621,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.00034844945184886456,-0.0003470581723377109,-0.0004911427386105061,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,1.30428445,1.1613363009274065e-15,9.48303055,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
118.59,384,118,590000000,base_link,-0.0005798774235751971,-0.00030657474353165866,-0.6640255917149772,-0.7477095581184414,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.00036234641447663307,-0.00022631313186138874,-0.00044804214849136764,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,1.372931,1.2550118246837018e-15,10.24794925,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
118.83,385,118,830000000,base_link,-0.00042777588795458673,-0.00044775535646602503,-0.6640507202029463,-0.7476872725417216,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.00032566965091973543,-0.00046607363037765037,-0.0010238824179396033,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,1.30428445,1.2634186024567028e-15,10.3165958,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
119.091,386,119,91000000,base_link,-0.0002583747827540894,-0.0006079043575232034,-0.6641059680101407,-0.7476381657914996,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.000357016921043396,-0.00019396992865949877,-0.0006063494365662336,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,1.0983448,1.172145015206979e-15,9.5712904,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
119.331,387,119,331000000,base_link,-9.875203142348246e-05,-0.0007497572348255942,-0.6641728294591744,-0.7475786786153811,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.00025292113423347473,0.00013198703527450548,-0.0011081559350714087,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,1.04931155,1.1493266183945482e-15,9.38496405,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
119.591,388,119,591000000,base_link,4.2568003338554974e-05,-0.0008760478993806333,-0.6642434013849926,-0.7475158422699406,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0004558415384963155,-0.0001380945323035122,-0.0008907782612368464,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,1.02969825,1.1637382374339782e-15,9.50264385,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
