,time,target,true_distance,noise,sensor_output
0,114.689,drone1,25.187851563738338,-0.10557896710949458,25.082272596628844
1,114.712,drone2,25.079748526798035,-0.01640963938667511,25.06333888741136
2,114.735,drone3,30.065771670595577,-0.03189003430306562,30.033881636292513
3,114.758,drone4,30.160217983654114,0.26013131301908715,30.4203492966732
4,114.781,rover6,50.065315288728286,0.09727939980858616,50.16259468853687
5,114.804,rover7,48.09032042319981,0.14585134862223417,48.23617177182205
6,114.827,landmark1,25.499796655330805,-0.04206211326140755,25.457734542069396
7,114.85,landmark2,37.992727668919386,-0.016594218982677926,37.97613344993671
8,114.873,landmark3,30.57647946663977,-0.04574584561153733,30.530733621028233
9,114.896,landmark4,35.34038564881196,-0.14290411912257692,35.197481529689384
10,114.949,drone1,25.19915330563246,0.06341663385396128,25.262569939486422
11,114.972,drone2,25.089598696536846,-0.12617601312356913,24.963422683413278
12,114.995,drone3,30.074199380674884,0.1804433695113048,30.25464275018619
13,115.018,drone4,30.171246241985617,0.039130851490391416,30.21037709347601
14,115.041,rover6,50.06524871240353,0.05549336169298692,50.12074207409652
15,115.064,rover7,48.09030525792269,-0.20120956790918565,47.8890956900135
16,115.087,landmark1,25.49979448717261,0.03639032942278681,25.536184816595398
17,115.11,landmark2,37.99270149149217,0.06573766956094289,38.058439161053116
18,115.133,landmark3,30.576430418811857,-0.06380621060868517,30.51262420820317
19,115.156,landmark4,35.34034286068569,-0.014014329585955118,35.32632853109973
20,115.197,drone1,25.215979725824095,-0.008627215302014712,25.20735251052208
21,115.22,drone2,25.10659084705708,0.11210057397652036,25.2186914210336
22,115.243,drone3,30.08755614165832,-0.11275102533302227,29.9748051163253
23,115.266,drone4,30.07978840535263,0.19326171824784455,30.273050123600473
24,115.289,rover6,50.065182084787146,0.10451392649649038,50.169696011283634
25,115.312,rover7,48.090290117134195,0.1998685580987777,48.29015867523297
26,115.335,landmark1,25.499792289990125,-0.11188180204621989,25.387910487943905
27,115.358,landmark2,37.99267528728857,-0.2310296792338683,37.7616456080547
28,115.381,landmark3,30.576381347744753,-0.013591287488379756,30.562790060256372
29,115.404,landmark4,35.34030004819963,0.13943491041084013,35.47973495861047
30,115.443,drone1,25.2393450716241,0.13067622964125544,25.370021301265357
31,115.466,drone2,25.130258673183807,-0.003265113520078198,25.126993559663727
32,115.489,drone3,30.105983907210664,0.2385142880233827,30.344498195234046
33,115.512,drone4,29.819050454617607,-0.002850001454266621,29.81620045316334
34,115.535,rover6,50.065115405902944,-0.023492903715869044,50.041622502187074
35,115.558,rover7,48.09027500059625,-0.08966336918324684,48.000611631413
36,115.581,landmark1,25.499790063788566,0.028199692320680255,25.527989756109246
37,115.604,landmark2,37.99264905631904,0.004413250300694024,37.99706230661973
38,115.627,landmark3,30.57633225345367,0.02116667651689446,30.597498929970566
39,115.65,landmark4,35.34025721136772,-0.10375334179859391,35.23650386956913
40,115.69,drone1,25.266325401759246,-0.048311039932498,25.21801436182675
41,115.713,drone2,25.15685798455603,-0.0776915998291892,25.07916638472684
42,115.736,drone3,30.12682124700904,0.05249402738545222,30.179315274394494
43,115.759,drone4,29.475939339057547,-0.05288777877126749,29.42305156028628
44,115.782,rover6,50.065048675769134,0.12472609769015515,50.18977477345929
45,115.805,rover7,48.09025990806916,0.0024848527244830747,48.09274476079364
46,115.828,landmark1,25.49978780857095,-0.08316657965920693,25.416621228911744
47,115.851,landmark2,37.99262279859138,-0.0967901425175856,37.89583265607379
48,115.874,landmark3,30.576283135950785,0.08414331654320512,30.66042645249399
49,115.897,landmark4,35.34021435020098,-0.05094570816351801,35.28926864203746
50,115.956,drone1,25.293503318455027,0.03294627500036048,25.326449593455386
51,115.979,drone2,25.1829335559224,-0.06954985434640315,25.113383701575998
52,116.002,drone3,30.147296100152708,-0.27421042810281687,29.873085672049893
53,116.025,drone4,29.12273014550198,0.10225160605878598,29.224981751560765
54,116.048,rover6,50.064981894409634,-0.17128072674543515,49.8937011676642
55,116.071,rover7,48.090244839315105,-0.0574923302987452,48.03275250901636
56,116.094,landmark1,25.49978552434258,-0.09135234079993909,25.40843318354264
57,116.117,landmark2,37.992596514116144,-0.005094665698255649,37.987501848417885
58,116.14,landmark3,30.576233995251364,0.045289958542360946,30.621523953793726
59,116.163,landmark4,35.34017146471342,-0.16641747808136365,35.17375398663206
60,116.203,drone1,25.318434148368357,-0.005352489529107004,25.313081658839252
61,116.226,drone2,25.206145213040347,0.1279045831088508,25.3340497961492
62,116.249,drone3,30.16533742222765,-0.10070511214861709,30.064632310079034
63,116.272,drone4,28.79212827393828,-0.003308457818529469,28.788819816119748
64,116.295,rover6,50.06491506184271,-0.02686547179457508,50.03804959004814
65,116.318,rover7,48.0902297940946,-0.12355161686802273,47.96667817722658
66,116.341,landmark1,25.499783211106546,0.17526167514015217,25.6750448862467
67,116.364,landmark2,37.99257020290119,-0.13011939770471928,37.862450805196474
68,116.387,landmark3,30.57618483136766,0.15931058538250223,30.73549541675016
69,116.41,landmark4,35.340128554916106,-0.1845140503955723,35.155614504520535
70,116.45,drone1,25.339156257530043,-0.02956905087517497,25.309587206654868
71,116.473,drone2,25.22775308180862,-0.007077822973111734,25.220675258835506
72,116.496,drone3,30.17962735461185,0.010984584252349558,30.190611938864198
73,116.519,drone4,28.488062295213815,0.03649653198832619,28.524558827202142
74,116.542,rover6,50.06484817809216,-0.10431292884267099,49.96053524924949
75,116.565,rover7,48.090214772169894,-0.08370069037855152,48.006514081791344
76,116.588,landmark1,25.49978086886808,-0.24405357533605232,25.255727293532026
77,116.611,landmark2,37.99254386495698,-0.0326191208992842,37.959924744057695
78,116.634,landmark3,30.576135644314835,-0.12154670418367806,30.454588940131156
79,116.657,landmark4,35.340085620822975,0.0446821189925104,35.38476773981549
80,116.697,drone1,25.3557359776076,0.31569271130125265,25.671428688908854
81,116.72,drone2,25.25502946992386,0.057931269058255255,25.312960738982113
82,116.743,drone3,30.190114851799972,-0.06876060624927441,30.121354245550698
83,116.766,drone4,28.226240872743713,-0.06618381246262005,28.160057060281094
84,116.789,rover6,50.06478124317645,0.06348162289334704,50.1282628660698
85,116.812,rover7,48.090199773301734,-0.0967267367452878,47.993473036556445
86,116.835,landmark1,25.499778497630338,-0.01655047019191312,25.483228027438425
87,116.858,landmark2,37.99251750029147,0.1438560928370371,38.1363735931285
88,116.881,landmark3,30.57608643410523,-0.034402364461105714,30.541684069644123
89,116.904,landmark4,35.34004266244517,-0.19568632952030063,35.14435633292487
90,116.944,drone1,25.367755406565124,0.04958712820704914,25.41734253477217
91,116.967,drone2,25.292944791385032,-0.05000314652884561,25.242941644856188
92,116.99,drone3,30.196958794531763,-0.0914001939432305,30.105558600588534
93,117.013,drone4,28.010984134208336,0.07313340291191525,28.08411753712025
94,117.036,rover6,50.064714257119384,-0.11626668166114928,49.94844757545823
95,117.059,rover7,48.090184797252526,-0.07512626192974144,48.01505853532279
96,117.082,landmark1,25.49977609739857,-0.002564713319899988,25.49721138407867
97,117.105,landmark2,37.99249110891511,-0.07784510177349442,37.91464600714162
98,117.128,landmark3,30.57603720075399,-0.08925925901806075,30.48677794173593
99,117.151,landmark4,35.33999967979661,-0.06515589388953237,35.27484378590708
100,117.191,drone1,25.354139059518975,0.09524746451319505,25.44938652403217
101,117.214,drone2,25.344517217303135,-0.024440341495431367,25.320076875807704
102,117.237,drone3,30.185321439599953,0.03838213735526251,30.223703576955216
103,117.26,drone4,27.835740739251044,-0.09016553454614394,27.7455752047049
104,117.283,rover6,50.06464721993953,0.03358615188924571,50.098233371828776
105,117.306,rover7,48.090169843783166,0.05369744166867827,48.14386728545185
106,117.329,landmark1,25.499773668176022,-0.1182512355771548,25.381522432598867
107,117.352,landmark2,37.992464690835945,-0.07118342252798805,37.92128126830796
108,117.375,landmark3,30.57598794427354,-0.02997972613097674,30.54600821814256
109,117.398,landmark4,35.339956672888526,0.03692265113860625,35.37687932402713
110,117.439,drone1,25.29325139540589,0.05946550095110181,25.35271689635699
111,117.462,drone2,25.41151663232861,0.009175585105652908,25.42069221743426
112,117.485,drone3,30.13919450165181,0.1882711371498091,30.32746563880162
113,117.508,drone4,27.689761750984662,-0.065345439426411,27.62441631155825
114,117.531,rover6,50.06371199633706,-0.016505627139102096,50.04720636919796
115,117.554,rover7,48.089304546162495,-0.03398981536857314,48.055314730793924
116,117.577,landmark1,25.498895579344758,-0.11046113795797226,25.388434441386785
117,117.6,landmark2,37.99156326432307,0.2720743858105515,38.263637650133624
118,117.623,landmark3,30.575098377008185,-0.08100028215297016,30.494098094855214
119,117.646,landmark4,35.3390602483925,-0.07458675332707401,35.264473495065424
120,117.705,drone1,25.171588664331537,-0.015071554647587233,25.15651710968395
121,117.728,drone2,25.464390602439185,0.07415213184630658,25.538542734285492
122,117.751,drone3,30.04084907178956,0.015069921658592934,30.055918993448152
123,117.774,drone4,27.5362301580113,-0.050539141256566215,27.485691016754732
124,117.797,rover6,50.033942154181965,-0.17632172429316215,49.857620429888804
125,117.82,rover7,48.060197909132576,0.021450415987134697,48.08164832511971
126,117.843,landmark1,25.46893550482682,-0.1661054608949419,25.302830043931877
127,117.866,landmark2,37.96160011637287,0.000824314577465223,37.962424430950335
128,117.889,landmark3,30.546299387782362,0.12412537545939595,30.67042476324176
129,117.912,landmark4,35.30981889660319,-0.12148709280656551,35.18833180379662
130,117.952,drone1,24.979043481868413,0.10161776557865716,25.08066124744707
131,117.975,drone2,25.468064137977212,-0.12348852828084639,25.344575609696367
132,117.998,drone3,29.879624518659547,0.11361979688706517,29.99324431554661
133,118.021,drone4,27.330371991744624,0.12460848728571852,27.454980479030343
134,118.044,rover6,49.936663691978815,0.016045267297462897,49.95270895927628
135,118.067,rover7,47.9649711045634,-0.02673449328917989,47.93823661127422
136,118.09,landmark1,25.370882985361725,-0.0766943010504344,25.29418868431129
137,118.113,landmark2,37.86359425545391,0.05692420428156101,37.920518459735476
138,118.136,landmark3,30.452174809940328,0.14910143238213022,30.60127624232246
139,118.159,landmark4,35.21422391409032,-0.13843765718681353,35.075786256903505
140,118.199,drone1,24.71622371733357,-0.043646683129467095,24.672577034204103
141,118.222,drone2,25.484672750766997,-0.005593295744095369,25.4790794550229
142,118.245,drone3,29.652935577063776,0.004464619469901547,29.657400196533676
143,118.268,drone4,27.05424030829102,-0.030626559567248798,27.023613748723772
144,118.291,rover6,49.75578040845529,0.15436344883905562,49.910143857294344
145,118.314,rover7,47.7906285420807,0.018667534479055066,47.809296076559754
146,118.337,landmark1,25.19133458590424,-0.009569636052758982,25.18176494985148
147,118.36,landmark2,37.68415458056642,-0.03175552778231162,37.65239905278411
148,118.383,landmark3,30.279932921402956,0.05539429835782417,30.33532721976078
149,118.406,landmark4,35.03925207731953,-0.052549043298295274,34.98670303402124
150,118.446,drone1,24.387752968045508,-0.06589113375014102,24.321861834295365
151,118.469,drone2,25.59299781204229,0.025298326630917484,25.61829613867321
152,118.492,drone3,29.357716459369627,-0.04019343560322929,29.317523023766398
153,118.515,drone4,26.70368200953981,-0.1041884622232852,26.599493547316527
154,118.538,rover6,49.45472832239148,-0.02835860015632626,49.42636972223516
155,118.561,rover7,47.53617565666955,0.00831814229495548,47.5444937989645
156,118.584,landmark1,24.92923442930951,-0.019396720523558196,24.90983770878595
157,118.607,landmark2,37.422241024922634,0.06579554078014882,37.488036565702785
158,118.63,landmark3,30.02871478276881,0.018038964452974773,30.046753747221782
