,time,target,direction.x,direction.y,direction.z
0,114.689,drone1,0.0038257061067169694,0.9999641617647202,-0.007552427355875739
1,114.712,drone3,0.9999695967224945,-0.0037434831103796695,-0.006840465251282328
2,114.735,drone4,0.710169569691606,0.7040115376971212,-0.005190093773149289
3,114.758,rover5,-0.9960382242324689,0.08157707098780322,-0.035398267710166444
4,114.781,rover6,0.9804811860874504,0.19350580537222772,-0.034815901766173794
5,114.804,rover7,0.7980676890859744,-0.6015222425012191,-0.03548176169917621
6,114.827,landmark1,0.0034743683699907557,-0.9848126527339781,-0.17358562088921559
7,114.85,landmark2,0.9877011115393893,0.1510774398078744,-0.04027556883462929
8,114.873,landmark3,0.5304417865328458,0.8458587831013695,-0.056164313848859074
9,114.896,landmark4,0.8191258813739605,0.5719687409240546,-0.04341140252380848
10,114.949,drone1,0.004262067078152612,0.9999451271052008,-0.009569616647767757
11,114.972,drone3,0.9999551672770577,-0.003972556216906266,-0.008595477474528835
12,114.995,drone4,0.7105436027889684,0.7036252254115969,-0.006271419309239792
13,115.018,rover5,-0.9955833541109572,0.08152061987811159,-0.046563650542723115
14,115.041,rover6,0.9800553940227638,0.19337641964519714,-0.045792848481939784
15,115.064,rover7,0.7977069087499113,-0.6012369482315111,-0.04666711705172842
16,115.087,landmark1,0.0039107928828710755,-0.96557129909577,-0.26010915412867425
17,115.11,landmark2,0.9866433417603601,0.15084186516713868,-0.06149510446245493
18,115.133,landmark3,0.5294811728989187,0.843984301510647,-0.08567488750602696
19,115.156,landmark4,0.8181664971797582,0.5711491372937886,-0.06627402101250306
20,115.197,drone1,0.004468790502009882,0.9999237191898841,-0.011514586962585505
21,115.22,drone3,0.9999396774909947,-0.004076247216138904,-0.010199293497027938
22,115.243,drone4,0.7032069754401488,0.710947289686944,-0.007341728618419951
23,115.266,rover5,-0.9948825022274147,0.08145724972494599,-0.059778953060134976
24,115.289,rover6,0.9793920274917378,0.19322328480150575,-0.05878791284047451
25,115.312,rover7,0.7971435202792025,-0.6008104654819127,-0.059908201811503865
26,115.335,landmark1,0.003988484620795887,-0.9348346511800882,-0.3550609341274147
27,115.358,landmark2,0.9848098426220875,0.15052939831837828,-0.08654752519030408
28,115.381,landmark3,0.5276357477321288,0.8408990257832138,-0.1203716999630689
29,115.404,landmark4,0.8164265177305344,0.569870834377789,-0.09324684054677555
30,115.443,drone1,0.004608886909194031,0.9999193770333671,-0.011832057921645055
31,115.466,drone3,0.9999384991532522,-0.004198651797128446,-0.010264951740166834
32,115.489,drone4,0.6823486146938996,0.7310125830783091,-0.004579454824995166
33,115.512,rover5,-0.9939370932421516,0.08137231792529472,-0.0739432251988473
34,115.535,rover6,0.9784949173485785,0.1930276548004123,-0.07271878165406578
35,115.558,rover7,0.7963764813529879,-0.600244557268064,-0.07410108918160428
36,115.581,landmark1,0.003873074709734663,-0.8949761938758317,-0.44609708773743706
37,115.604,landmark2,0.9821594007066233,0.1500975522823181,-0.11328564076026218
38,115.627,landmark3,0.5249239708248685,0.8365122113058089,-0.15716916106449863
39,115.65,landmark4,0.8138909396233185,0.5680639966699979,-0.1220034183389158
40,115.69,drone1,0.004770485274511835,0.9999299104053145,-0.010835900842361459
41,115.713,drone3,0.9999485988115403,-0.004381142966638497,-0.009143594541719263
42,115.736,drone4,0.6514937593261524,0.758557451545676,0.012102655229613853
43,115.759,rover5,-0.9928833187463573,0.08127018435043624,-0.08705097639237358
44,115.782,rover6,0.977495110050053,0.1928051247738225,-0.08561246223059749
45,115.805,rover7,0.7955159483708578,-0.5996202614825505,-0.08723484342401544
46,115.828,landmark1,0.0037090774158478443,-0.854267938578178,-0.519819710921117
47,115.851,landmark2,0.9790863826465769,0.14958796186036524,-0.13788871230997457
48,115.874,landmark3,0.5217973789365327,0.8314676579059377,-0.1907590867858697
49,115.897,landmark4,0.8109546650015746,0.5659695836348263,-0.14842830495698991
50,115.956,drone1,0.004984727906573346,0.9999433585308856,-0.009403840580857843
51,115.979,drone3,0.999960122343664,-0.00460437617757364,-0.007652022115735484
52,116.002,drone4,0.613692840815452,0.7880723660562515,0.048197956288227185
53,116.025,rover5,-0.9918510988758218,0.08116250712431984,-0.09820409918185337
54,116.048,rover6,0.9765166029216364,0.19257927231800953,-0.09658440915516907
55,116.071,rover7,0.7946693207535913,-0.5990128714444128,-0.0984085895486018
56,116.094,landmark1,0.0035733348136808363,-0.8183259524642496,-0.5747433051387271
57,116.117,landmark2,0.9760108906222975,0.14906380481191475,-0.1586906534162142
58,116.14,landmark3,0.5187031725235681,0.8264506583974057,-0.21892082598163262
59,116.163,landmark4,0.8080258491295988,0.5638637280758374,-0.17073934314858122
60,116.203,drone1,0.00526900523251831,0.9999539729780212,-0.008018073916485303
61,116.226,drone3,0.9999685819374499,-0.00486042410040165,-0.0062619019131300345
62,116.249,drone4,0.5699390238882018,0.8149082813726601,0.10532806843202469
63,116.272,rover5,-0.9909297613461303,0.08105622132163201,-0.10718254085232364
64,116.295,rover6,0.9756447154388848,0.19236585930419045,-0.10541710207712023
65,116.318,rover7,0.793909152755418,-0.5984757506210875,-0.10740127135979452
66,116.341,landmark1,0.0034910754130140446,-0.7892683999025975,-0.614038439601019
67,116.364,landmark2,0.9732345571612726,0.14856940508534477,-0.17533290797704873
68,116.387,landmark3,0.5159483269117295,0.8219386605687299,-0.2412761119950944
69,116.41,landmark4,0.8053949586982139,0.56194448301641,-0.18856658906317952
70,116.45,drone1,0.005626649372368551,0.9999087103202227,-0.012284618129574987
71,116.473,drone3,0.9999307501100285,-0.005163382235791345,-0.01057518171393255
72,116.496,drone4,0.5200038482425571,0.836064309506085,0.1749070272546103
73,116.519,rover5,-0.9900570747681844,0.08094403688702381,-0.1150436942813381
74,116.542,rover6,0.9748214006329563,0.19214794380070804,-0.11314771125021134
75,116.565,rover7,0.7931884028261867,-0.5979674626322434,-0.11526955910039478
76,116.588,landmark1,0.0035248185994608034,-0.7641064264901847,-0.645080572215782
77,116.611,landmark2,0.9705908182568005,0.1480699048269681,-0.18981245164669042
78,116.634,landmark3,0.513383638018024,0.8176360829134983,-0.26059254811534743
79,116.657,landmark4,0.8029110208745349,0.5600830168975147,-0.2040610368031843
80,116.697,drone1,0.006126584241474203,0.9993873640623702,-0.03445811251359923
81,116.72,drone3,0.9994388684007032,-0.006445250695992102,-0.032869546291173266
82,116.743,drone4,0.4679728576590764,0.8506871580797976,0.23944261018564628
83,116.766,rover5,-0.9889509733324648,0.08080426046627188,-0.12428452773885176
84,116.789,rover6,0.9737777723420205,0.19187473353444343,-0.12223312449454356
85,116.812,rover7,0.7922800462526268,-0.5973175902591706,-0.12451515842223003
86,116.835,landmark1,0.003609471755205666,-0.7351040206040657,-0.6779447253319297
87,116.858,landmark2,0.9672274532910367,0.14743944227953754,-0.20671880528978093
88,116.881,landmark3,0.5101551328914157,0.812201309489532,-0.2829677954256131
89,116.904,landmark4,0.7997565314182326,0.5577171490875306,-0.22212850350091243
90,116.944,drone1,0.006704150420001865,0.9969122329967095,-0.07823716552036102
91,116.967,drone3,0.9970119822282858,-0.007748018377159906,-0.07685750128940991
92,116.99,drone4,0.41870202212845103,0.8615426361223308,0.2871113073512277
93,117.013,rover5,-0.9874083930890467,0.08061841141641782,-0.13610781387561827
94,117.036,rover6,0.9723216926814603,0.19150367164441828,-0.13385391173875621
95,117.059,rover7,0.791023772210703,-0.5964001431711199,-0.13633877299953107
96,117.082,landmark1,0.0037774114246703,-0.6992407876215535,-0.714876249493098
97,117.105,landmark2,0.9625286664058879,0.1465764833746186,-0.2281532398815175
98,117.128,landmark3,0.5056989261928335,0.8046899952687832,-0.31103473690528666
99,117.151,landmark4,0.7953554048529198,0.5544258375027995,-0.24499340946353537
100,117.191,drone1,0.005101990626391074,0.9896076291448792,-0.14370354912074904
101,117.214,drone3,0.9900542103839984,0.009321325228162087,-0.14037725384444583
102,117.237,drone4,0.37460976480817987,0.8722060575872229,0.3145220456796537
103,117.26,rover5,-0.9853157565985469,0.08037225173604867,-0.15064249383726486
104,117.283,rover6,0.9703459816654886,0.19100880504546808,-0.1481361274664011
105,117.306,rover7,0.7893263661823594,-0.5951498390617422,-0.15086602239780267
106,117.329,landmark1,0.00400375701716592,-0.6575018446399346,-0.7534422965462124
107,117.352,landmark2,0.9561617778716545,0.14542196553449852,-0.25417928018900404
108,117.375,landmark3,0.4997431728833228,0.7946630915426411,-0.3446263659333124
109,117.398,landmark4,0.7894016153645821,0.5499875564922228,-0.27268805871086954
110,117.439,drone1,-0.0012304531403894753,0.971556329869133,-0.23680537129949103
111,117.462,drone3,0.9732533460860032,0.06359360175888845,-0.22075728334016584
112,117.485,drone4,0.3358574923432545,0.8852025939021482,0.32189456749968476
113,117.508,rover5,-0.982582805723335,0.08006267409799543,-0.1676931665666112
