,time,target,direction.x,direction.y,direction.z
0,114.689,drone1,-0.9999924290630983,0.0038856324223728875,-0.00020899081960941933
1,114.712,drone2,-0.710169569691606,-0.7040115376971212,0.005190093773149289
2,114.735,drone3,-0.004469000020998994,-0.9999898887371437,0.0005004620740765112
3,114.758,rover5,-0.9948533271455574,-0.09731704108268736,-0.028217919525097612
4,114.781,rover6,0.9990910313400252,-0.002339631556873818,-0.0425633318726696
5,114.804,rover7,0.5976029964138728,-0.8010694929178376,-0.03403419153614656
6,114.827,landmark1,-0.5307687786247746,-0.8459030285138045,-0.052273989596536515
7,114.85,landmark2,0.9349096840656129,-0.350145520937306,-0.057810006122455314
8,114.873,landmark3,-0.004586641971694632,0.9867896839305366,-0.1619416018313243
9,114.896,landmark4,0.9236452037203273,0.3721711604552762,-0.09147767470704467
10,114.949,drone1,-0.9999903768864611,0.004331648353377764,-0.0006949510891550025
11,114.972,drone2,-0.7105436027889684,-0.7036252254115969,0.006271419309239792
12,114.995,drone3,-0.00502030281309479,-0.9999873604271949,0.0002748554458210605
13,115.018,rover5,-0.9945627282026086,-0.0972492211537334,-0.03725008261972647
14,115.041,rover6,0.998418211880308,-0.002301614679162692,-0.05617630065781405
15,115.064,rover7,0.5973016595869073,-0.8007572305245204,-0.04492866810207444
16,115.087,landmark1,-0.5299588863989986,-0.844146591267975,-0.08099451325485947
17,115.11,landmark2,0.9327129967630099,-0.3493206594630192,-0.08956306460638008
18,115.133,landmark3,-0.005220889767663188,0.969047072128581,-0.2468208141730731
19,115.156,landmark4,0.9181252085266429,0.3702697505573789,-0.14123177153206348
20,115.197,drone1,-0.9999872930620333,0.004880287418545379,-0.001263530442723448
21,115.22,drone2,-0.7032069754401488,-0.710947289686944,0.007341728618419951
22,115.243,drone3,0.016031943094439123,-0.9998714774548088,7.330043961448896e-05
23,115.266,rover5,-0.9940696273413381,-0.09748651727484256,-0.048186667731593816
24,115.289,rover6,0.9974025763591976,-0.002211776887591556,-0.07199450475581144
25,115.312,rover7,0.5996400358960817,-0.7981825720048001,-0.05776165768351715
26,115.335,landmark1,-0.5201535179265057,-0.8462003976391421,-0.11569444595155834
27,115.358,landmark2,0.9306045374587729,-0.34378581562830324,-0.12564437048242763
28,115.381,landmark3,0.02794312511227585,0.9397173347298252,-0.3408086157467757
29,115.404,landmark4,0.9120131654491164,0.3604547874022234,-0.195714926069272
30,115.443,drone1,-0.9999611435790006,0.006391931948895613,-0.006070793863933983
31,115.466,drone2,-0.6823486146938996,-0.7310125830783091,0.004579454824995166
32,115.489,drone3,0.07228630898604135,-0.997375752365782,-0.004037093752320509
33,115.512,rover5,-0.9932829876531734,-0.09815638621067628,-0.06127177396523158
34,115.535,rover6,0.9959970363243665,-0.0019234209288376716,-0.08936556431315566
35,115.558,rover7,0.6062912108758147,-0.7919528646329416,-0.07226083181375713
36,115.581,landmark1,-0.4952804436743762,-0.8543727908575518,-0.15730358023894842
37,115.604,landmark2,0.9293655863276297,-0.33114725241986875,-0.1631597504431561
38,115.627,landmark3,0.11022614711922585,0.8935041853177715,-0.43531651394229937
39,115.65,landmark4,0.906918788166193,0.34048309725225706,-0.2481321667109568
40,115.69,drone1,-0.9994712159535627,0.00828423824752826,-0.03144296228037477
41,115.713,drone2,-0.6514937593261524,-0.758557451545676,-0.012102655229613853
42,115.736,drone3,0.1460082577448579,-0.9889730370351146,-0.024777422946163863
43,115.759,rover5,-0.992093748161221,-0.099113768031557,-0.07698347774689432
44,115.782,rover6,0.9940659514876187,-0.0016346835558855319,-0.10876677756873936
45,115.805,rover7,0.614808696678092,-0.7836578741475598,-0.08882906492535507
46,115.828,landmark1,-0.460165814829774,-0.8633851396845915,-0.20691429006684967
47,115.851,landmark2,0.9270249159232266,-0.3155564094299201,-0.20260542373103285
48,115.874,landmark3,0.20473230029303852,0.8271897558589681,-0.5232989518608858
49,115.897,landmark4,0.9000583237203742,0.3166494671910522,-0.2993795731663949
50,115.956,drone1,-0.9958112203659183,0.009747095849084819,-0.09091208674235426
51,115.979,drone2,-0.613692840815452,-0.7880723660562515,-0.048197956288227185
52,116.002,drone3,0.22144375821103957,-0.9728899520066312,-0.06669185283005281
