,time,target,true_distance,noise,sensor_output
0,114.689,drone1,24.99695554408056,0.09547430405150387,25.092429848132063
1,114.712,drone2,25.499257725800707,0.09340253578656614,25.592660261587273
2,114.735,drone3,20.621150547750183,-0.22136535217913944,20.399785195571045
3,114.758,drone4,19.995112368193247,0.015413683833987666,20.010526052027235
4,114.781,rover5,50.065315288728286,0.03888604598053251,50.10420133470882
5,114.804,rover7,20.608919151627422,0.009185908144535172,20.618105059771956
6,114.827,landmark1,26.225630333819115,-0.09551219131934137,26.130118142499775
7,114.85,landmark2,12.352246601333118,-0.02626208774029373,12.325984513592823
8,114.873,landmark3,20.226288922283334,0.002521717313354457,20.228810639596688
9,114.896,landmark4,15.135450515008596,0.004623742102249559,15.140074257110847
10,114.949,drone1,25.006977997065615,-0.012309208690707932,24.994668788374906
11,114.972,drone2,25.511916037702694,-0.06630183523835984,25.445614202464334
12,114.995,drone3,20.634736486231052,-0.11243768049467134,20.52229880573638
13,115.018,drone4,20.006326542143555,-0.015546102688537448,19.990780439455015
14,115.041,rover5,50.06524871240353,-0.12666185019703782,49.93858686220649
15,115.064,rover7,20.608883078981798,-0.37570910769540705,20.23317397128639
16,115.087,landmark1,26.225568901629543,0.03199566577919213,26.257564567408735
17,115.11,landmark2,12.352192398930548,-0.029262719218361467,12.322929679712185
18,115.133,landmark3,20.226280712111823,0.08521606663943922,20.311496778751263
19,115.156,landmark4,15.135440429810668,-0.04329127736298844,15.09214915244768
20,115.197,drone1,25.023114429969628,-0.0695260298593238,24.953588400110302
21,115.22,drone2,25.52983500968805,-0.08730341710058806,25.44253159258746
22,115.243,drone3,20.65548510009831,-0.12563746219515326,20.529847637903156
23,115.266,drone4,20.132713932494568,-0.0939748224117585,20.03873911008281
24,115.289,rover5,50.065182084787146,0.22445598342143308,50.28963806820858
25,115.312,rover7,20.608846924380433,0.06195911086790639,20.67080603524834
26,115.335,landmark1,26.22550744864745,0.03618844177892451,26.261695890426374
27,115.358,landmark2,12.352138174812765,-0.15899771920917555,12.19314045560359
28,115.381,landmark3,20.22627247357111,-0.10994493104827166,20.11632754252284
29,115.404,landmark4,15.135430316664573,0.09621591494913412,15.231646231613707
30,115.443,drone1,25.045613788812226,0.01737904500904799,25.062992833821273
31,115.466,drone2,25.553403587679984,-0.033817122423169345,25.519586465256815
32,115.489,drone3,20.684491389379893,0.0628482213916314,20.747339610771526
33,115.512,drone4,20.444856282056804,-0.054896107200684864,20.38996017485612
34,115.535,rover5,50.065115405902944,0.02659455388815156,50.091709959791096
35,115.558,rover7,20.608810688239377,-0.1816205545823674,20.42719013365701
36,115.581,landmark1,26.225445974890516,0.0861353854702966,26.31158136036081
37,115.604,landmark2,12.352083928995699,-0.05012102748322992,12.301962901512468
38,115.627,landmark3,20.226264206667707,-0.047936757001389864,20.178327449666316
39,115.65,landmark4,15.135420175577144,-0.033037668785435244,15.102382506791708
40,115.69,drone1,25.071264092860773,-0.08083443147667993,24.99042966138409
41,115.713,drone2,25.579559249852156,-0.08230872908951725,25.497250520762638
42,115.736,drone3,20.717981976865477,-0.027179227501227754,20.69080274936425
43,115.759,drone4,20.862623408848133,-0.12692165121480603,20.735701757633326
44,115.782,rover5,50.065048675769134,-0.09835265405734944,49.96669602171178
45,115.805,rover7,20.608774370974178,0.07233881518782823,20.681113186162005
46,115.828,landmark1,26.22538448037321,-0.1063766318831913,26.11900784849002
47,115.851,landmark2,12.352029661492177,0.05284732667629506,12.404876988168471
48,115.874,landmark3,20.226255911405765,-0.0037056689803837556,20.22255024242538
49,115.897,landmark4,15.135410006552847,0.01227780463937609,15.147687811192224
50,115.956,drone1,25.096648783539226,0.01806562271600728,25.114714406255235
51,115.979,drone2,25.60524339156345,-0.013917940829872265,25.591325450733578
52,116.002,drone3,20.751674660040326,-0.005234795446521703,20.746439864593803
53,116.025,drone4,21.320561848913336,0.02077750676131713,21.341339355674652
54,116.048,rover5,50.064981894409634,0.13478344269187834,50.19976533710151
55,116.071,rover7,20.608737973005095,0.21332196992116714,20.822059942926263
56,116.094,landmark1,26.22532296511326,0.1336752296458702,26.35899819475913
57,116.117,landmark2,12.35197537231816,-0.004294249027797952,12.347681123290362
58,116.14,landmark3,20.226247587791867,0.06446276417092045,20.290710351962787
59,116.163,landmark4,15.135399809598583,0.21199176628172478,15.347391575880309
60,116.203,drone1,25.119247499391342,0.09482256107778636,25.21407006046913
61,116.226,drone2,25.62827696289429,0.020887370509287576,25.64916433340358
62,116.249,drone3,20.78250329087911,0.17031473244840412,20.952818023327513
63,116.272,drone4,21.791568264201903,-0.15145955021652535,21.640108713985377
64,116.295,rover5,50.06491506184271,0.065958929780572,50.13087399162328
65,116.318,rover7,20.608701494751955,0.02869013057480136,20.637391625326757
66,116.341,landmark1,26.225261429125133,0.11412986694535826,26.33939129607049
67,116.364,landmark2,12.351921061486483,-0.03671555817393001,12.315205503312553
68,116.387,landmark3,20.226239235830164,-0.0040558283582097865,20.222183407471952
69,116.41,landmark4,15.135389584718817,-0.0004188630542570627,15.13497072166456
70,116.45,drone1,25.137651946598346,-0.013213129603546828,25.1244388169948
71,116.473,drone2,25.6504871420835,0.0745382060290019,25.7250253481125
72,116.496,drone3,20.808319749803093,-0.10791901867257768,20.700400731130514
73,116.519,drone4,22.270128432051937,0.10797595868348364,22.37810439073542
