,time,target,true_distance,noise,sensor_output
0,114.689,drone1,5.00551184575467,-0.0008534980826501283,5.00465834767202
1,114.712,drone2,7.075218702804643,-0.025740921539729802,7.049477781264914
2,114.735,drone3,4.999812601309252,0.17660481349727328,5.176417414806525
3,114.758,rover5,30.160217983654114,0.06587017594043333,30.226088159594546
4,114.781,rover6,19.995112368193247,0.0564676135035909,20.05157998169684
5,114.804,rover7,25.006112996474503,-0.08412383463558842,24.921989161838916
6,114.827,landmark1,9.446648719352934,-0.19033554570288747,9.256313173650046
7,114.85,landmark2,8.542016339378602,0.06247173548547128,8.604488074864074
8,114.873,landmark3,3.0493339036620055,0.15349655817676885,3.2028304618387744
9,114.896,landmark4,5.398191618436075,-0.10392676644879612,5.294264851987279
10,114.949,drone1,5.007141976762992,-0.10576507232926323,4.901376904433729
11,114.972,drone2,7.076849516861113,-0.21232419760893972,6.864525319252174
12,114.995,drone3,4.99938985479327,0.007167193276273711,5.006557048069544
13,115.018,rover5,30.171246241985617,-0.13040446192148675,30.04084178006413
14,115.041,rover6,20.006326542143555,0.22516412736667213,20.231490669510226
15,115.064,rover7,25.01488937415994,-0.05824386153895636,24.956645512620984
16,115.087,landmark1,9.465293352091392,0.11290161785001152,9.578194969941404
17,115.11,landmark2,8.559743140058735,-0.0786061017596018,8.481137038299133
18,115.133,landmark3,3.1060461024552266,0.18491123838921752,3.290957340844444
19,115.156,landmark4,5.428217882921987,0.20785249496083558,5.636070377882823
20,115.197,drone1,4.90100646254927,0.0511474212336217,4.952153883782891
21,115.22,drone2,7.001204905872219,-0.11515216333399225,6.886052742538228
22,115.243,drone3,4.998526532745199,-0.19800031672820462,4.800526216016994
23,115.266,rover5,30.07978840535263,0.035690510112750734,30.11547891546538
24,115.289,rover6,20.132713932494568,0.08502089468941684,20.217734827183985
25,115.312,rover7,25.093618953955605,0.021400744225624255,25.11501969818123
26,115.335,landmark1,9.440385600293283,0.06173779767359551,9.502123397966878
27,115.358,landmark2,8.692790432244268,-0.12918181115700744,8.56360862108726
28,115.381,landmark3,3.204731720768811,0.07178865958568321,3.276520380354494
29,115.404,landmark4,5.580566610481328,0.10320690498225156,5.68377351546358
30,115.443,drone1,4.617986164525428,-0.1692937214725431,4.448692443052885
31,115.466,drone2,6.8013023937587835,0.03292794318657063,6.834230336945354
32,115.489,drone3,5.0059805480860184,-0.12523957451441506,4.880740973571603
33,115.512,rover5,29.819050454617607,0.018608230004219337,29.837658684621825
34,115.535,rover6,20.444856282056804,-0.14328987301074314,20.30156640904606
35,115.558,rover7,25.28438081718816,-0.04774212196952862,25.236638695218634
36,115.581,landmark1,9.343853007071903,0.11122629355891969,9.455079300630823
37,115.604,landmark2,9.00848111894454,-0.08902104891382445,8.919460070030715
38,115.627,landmark3,3.3764433100134985,0.047393755984332764,3.4238370659978314
39,115.65,landmark4,5.92354288733163,0.0820006647215169,6.005543552053147
