,time,pose.x,pose.y,pose.z,orientation.x,orientation.y,orientation.z,orientation.w
0,114.689,0.008512253527922701,0.010398340125136084,0.49276791085438143,0.0009088097356559912,-0.000719795179807412,-0.041832870931936286,0.9991239497026161
1,114.949,0.009122531846954482,0.011784296818146673,0.7631571090967942,0.0005875150469958108,-0.00019017450881802825,-0.04797561082679305,0.9988483165253481
2,115.197,0.00950559481110229,0.0123763690123953,1.0860076107295857,0.0002625459107313507,8.150467308193148e-05,-0.05134509048016414,0.9986809330863471
3,115.443,0.010020936859876928,0.012651624319337043,1.4417866891675417,2.613176381155133e-05,0.00018342306234635792,-0.05322939321362569,0.9985822937400904
4,115.69,0.010782697252690217,0.012948029637201403,1.7784889397931347,-7.730022963421553e-05,0.00019247565637498483,-0.05416266753980763,0.9985321038518334
5,115.956,0.011774377490967469,0.013328282178652229,2.068793361690126,-0.00017779174772828454,0.00018285600419615797,-0.05455375688018671,0.9985108024273116
6,116.203,0.013019546486407395,0.013886909959945123,2.304318353326906,-0.0001900307926363166,-1.3873495860071252e-05,-0.05464546374448855,0.9985058021804248
7,116.45,0.014229449977791077,0.014675005839208902,2.483620249197177,-0.00015400354062826998,-0.00012250595037234304,-0.054576363450578834,0.998509580238323
8,116.697,0.015867129147719424,0.020142143206177472,2.6090287838466226,0.012191583339777195,-0.0009696203666852731,-0.06136883702983779,0.9980402251280351
9,116.944,0.0173772708854553,0.026104216606500405,2.6922769574035477,0.07716605325023641,0.000475888670384559,-0.1339398375568787,0.9879804115826346
10,117.191,0.006978299529605886,-0.059378690074344424,2.7461863565820575,0.1388829002234106,0.016081137187388957,-0.23434843745310627,0.9620466448751753
11,117.439,-0.026800371548801105,-0.33547744768168125,2.7726675462915993,0.12034105512726959,0.02866911005386584,-0.3441807527314822,0.9307178530729736
12,117.705,-0.07960333509189815,-0.7805660899279454,2.787876077539623,0.04325861405493278,0.01366827885800786,-0.460285379917577,0.8866110982258444
13,117.952,-0.1409789749165546,-1.2757362915711097,2.8059547762321477,-0.011904982808381287,-0.009915565266970176,-0.5727356101972408,0.819593724818439
14,118.199,-0.20278904501115594,-1.7420300947987026,2.8236250019700955,-0.03521925700289997,-0.026328140068609226,-0.6696490438898646,0.7413747979221317
15,118.446,-0.2578854147262644,-2.1470710734060474,2.836077738790909,-0.036953715750279066,-0.03065234534450922,-0.722524847685787,0.6896757941915598
16,118.693,-0.30493688603621044,-2.489868899375603,2.8417875312261827,-0.030128896654122477,-0.02689846704286539,-0.7495444244845592,0.660720726011573
17,118.941,-0.34543396147075683,-2.7822271896160125,2.841709776332748,-0.021837274361370385,-0.02031991217102281,-0.7635352800413152,0.6450768254634937
18,119.189,-0.38123304874515423,-3.0383341396004093,2.837810784678832,-0.014926212337368997,-0.01386427952374348,-0.7705306019483069,0.6370773747353826
19,119.454,-0.41346746619755015,-3.270199568624242,2.832129794607463,-0.010381708206174177,-0.00933083387650803,-0.7736459744224882,0.6334643335924838
20,119.7,-0.44275210224508604,-3.485638719850819,2.826218982265917,-0.00809162863373513,-0.0071532014465192995,-0.7745708704574646,0.6323949113440785
21,119.946,-0.4695778450820269,-3.6883042815955602,2.8209341441284717,-0.00760017736739066,-0.006872189504970013,-0.7742159892373667,0.6328385357455707
22,120.193,-0.49423783661781767,-3.8784619442041035,2.816557862923088,-0.00794026838310281,-0.007145906717160132,-0.7733064950532573,0.6339423892307885
23,120.442,-0.5166036965584176,-4.055481262351587,2.8130519258129794,-0.008670041968823317,-0.007878822850712515,-0.7720161235015018,0.6354949721095046
24,120.689,-0.5366258785580496,-4.217926039896924,2.810242529603961,-0.009401059508672874,-0.008605199911554102,-0.7705997421142265,0.6371919711265076
25,120.955,-0.5542161300327568,-4.36447799866989,2.807916632379909,-0.009860651813045448,-0.009177629816646953,-0.7691393199799368,0.6389391560372326
26,121.202,-0.5695260531820706,-4.494182668228067,2.805903986867922,-0.010123947711364073,-0.009119798980912391,-0.7676859814196305,0.6406813317719381
27,121.449,-0.5821689570675481,-4.606948221111658,2.804093230916081,-0.00978470162393617,-0.008877465826928322,-0.7662724200011367,0.6423799721039128
28,121.696,-0.5923756514975749,-4.703364157345527,2.802435419355114,-0.009147315275653245,-0.008436201439813749,-0.7648903235474519,0.6440403326438408
29,121.943,-0.6005023182313002,-4.784361703023128,2.8009396644459184,-0.008245258505987986,-0.007737211308276507,-0.7635701836976085,0.645625840438052
30,122.19,-0.6069703969301743,-4.8513851086835675,2.7995652027160096,-0.007420107902117578,-0.006885841850895972,-0.7623497898447222,0.6470860260463314
31,122.456,-0.611918684561536,-4.905931746288916,2.7983125537570768,-0.006643232865854292,-0.005877450137480098,-0.7611744642941736,0.6484865133088346
32,122.689,-0.6152305019088783,-4.949623892794459,2.797120669021036,-0.005775178630277293,-0.004938167358588045,-0.7601291269129138,0.6497276138764141
33,122.954,-0.6170049824391577,-4.984025413194331,2.7960455405080293,-0.004718302385303626,-0.003996634385745405,-0.7590486748338077,0.6510045113278616
34,123.201,-0.6175621377115694,-5.010921981733077,2.7951082950279487,-0.003938090175800338,-0.0031775904572584365,-0.7580533572466438,0.6521729080019695
35,123.448,-0.6169426048307338,-5.031750490457479,2.7943165648148387,-0.003377978090445584,-0.0026827193894734857,-0.7570990530511162,0.6532858609749647
36,123.695,-0.6152933185803352,-5.047409567888145,2.7936538079686137,-0.002826148909094407,-0.002205874725946962,-0.7562255484057326,0.6543012050558106
37,123.942,-0.6127595893670679,-5.058751722738263,2.793057532054359,-0.002214127995138687,-0.001750261697973217,-0.7554329449582124,0.6552198866739106
