Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,orientation.x,orientation.y,orientation.z,orientation.w,orientation_covariance_0,orientation_covariance_1,orientation_covariance_2,orientation_covariance_3,orientation_covariance_4,orientation_covariance_5,orientation_covariance_6,orientation_covariance_7,orientation_covariance_8,angular_velocity.x,angular_velocity.y,angular_velocity.z,angular_velocity_covariance_0,angular_velocity_covariance_1,angular_velocity_covariance_2,angular_velocity_covariance_3,angular_velocity_covariance_4,angular_velocity_covariance_5,angular_velocity_covariance_6,angular_velocity_covariance_7,angular_velocity_covariance_8,linear_acceleration.x,linear_acceleration.y,linear_acceleration.z,linear_acceleration_covariance_0,linear_acceleration_covariance_1,linear_acceleration_covariance_2,linear_acceleration_covariance_3,linear_acceleration_covariance_4,linear_acceleration_covariance_5,linear_acceleration_covariance_6,linear_acceleration_covariance_7,linear_acceleration_covariance_8
114.814,368,114,820918334,base_link,-3.574766376443056e-05,0.002296956962597377,0.6831796157162691,-0.7302467633482449,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0017541085835546255,0.0058645340614020885,0.04927573353052139,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,1.298246681801992e-15,10.60098865,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
115.064,369,115,70975132,base_link,-0.0001093154366865181,0.0017546571898653515,0.6796830124530978,-0.7335038594383558,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0030815391801297665,0.002350375521928076,0.03159184753894806,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,1.3006486183085637e-15,10.62060195,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
115.314,370,115,321057806,base_link,-0.0001386229175060374,0.0015460335324404644,0.677747215612302,-0.73529334438289,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.001064986689016223,0.0015628362307325025,0.015107527375221252,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,1.3090553960815646e-15,10.6892485,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
115.564,371,115,571112739,base_link,-0.00017126822468404974,0.001641505789895464,0.6767170146460456,-0.7362413722513022,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0018974475096911192,-0.0007392982952296725,0.007127692922949791,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,1.2177818088318409e-15,9.9439431,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
115.815,372,115,822196370,base_link,-0.00015036649118794728,0.0017174474796661152,0.6762026207401763,-0.736713678078662,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.002451452426612377,-0.0005041020922362801,0.0024819939862936735,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,1.1265082215821171e-15,9.1986377,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
116.065,373,116,72256576,base_link,-0.00019558067840419943,0.0018130659543107617,0.6760478813042266,-0.7368554381451696,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0002546628238633275,-0.00017788307741284395,-0.002052554627880454,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,1.0964840152499712e-15,8.95347145,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
116.315,374,116,322339680,base_link,-0.00011877556308061522,0.0018902060464878138,0.6759975291931328,-0.7369014544280984,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0007284159073606133,0.0013066078536212449,0.0030486888717859983,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,1.090479173983542e-15,8.9044382,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
116.565,375,116,571396905,base_link,-2.4899277428968253e-05,0.001954276456666384,0.6706513857780831,-0.7417701119197871,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.00010010926052927971,-0.002430611057206994,-0.0460110567510128,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,1.089278205730256e-15,8.89463155,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
116.815,376,116,821477990,base_link,-0.03183722675458143,0.02910292083161467,0.7010524507353533,-0.7118039563739452,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.5235739350318909,0.03527064248919479,-0.6577646732330322,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,1.1000869200098287e-15,8.9828914,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
117.065,377,117,71534873,base_link,0.09450686173718979,-0.06771981741049356,-0.7622309427767193,0.6367781947336064,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.5749266743659973,0.14707867801189412,-0.8409238457679749,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.009806650000001128,9.218251,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
117.315,378,117,321619947,base_link,0.12820949860883488,-0.07146491459520711,-0.8247728279669957,0.5460813791878417,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.060754720121622086,-0.041092753410339466,-0.9276124238967896,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.009806650000001176,9.60071035,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
117.565,379,117,571673496,base_link,0.07992825883619924,-0.03549544342872615,-0.890822252258378,0.4458556513228499,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.48660844564437866,-0.46329525113105785,-1.0033221244812012,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.009806650000001223,9.99297635,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
117.815,380,117,821753577,base_link,0.011237347981630725,-0.009204975488208159,-0.9441054454595694,0.32932339469006655,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.2722710072994232,-0.41427481174469005,-1.0558140277862549,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.009806650000001213,9.9047165,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
118.065,381,118,71807931,base_link,-0.030888594207737013,-0.0012561209432842982,-0.9788817416789253,0.20207635367771082,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.09225421398878098,-0.2097171247005464,-1.0256214141845703,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0098066500000012,9.79684335,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
118.315,382,118,321892025,base_link,-0.045060060458914454,-0.0024290336313161475,-0.992913270381601,0.1099405668857969,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.012707466259598732,-0.04481712728738792,-0.5762709379196167,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.00980665,0.009806650000001197,9.77723005,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
118.565,383,118,571947928,base_link,-0.04311416611045763,-0.00460305026520298,-0.9973321109219337,0.058725132037789396,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0013505134265869856,0.05506053194403644,-0.3149811327457428,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.00980665,0.009806650000001195,9.75761675,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
118.816,384,118,823031552,base_link,-0.0340973696317612,-0.0050789859100369055,-0.9989221455385429,0.031082478006024813,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.002260304521769285,0.09219165891408918,-0.1734105348587036,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.00980665,1.1937624437661242e-15,9.7478101,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
119.066,385,119,73094271,base_link,-0.024269803000916447,-0.004653156281694386,-0.9995601899532456,0.01639364082644207,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.005605727434158325,0.07932067662477492,-0.09204077720642091,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.00980665,1.1937624437661242e-15,9.7478101,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
119.316,386,119,323180433,base_link,-0.01688365677936292,-0.003773004407138202,-0.9998125888643593,0.008688712208831382,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.008556567132472992,0.045717749744653695,-0.04633555561304093,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.00980665,1.1961643802726959e-15,9.7674234,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
119.566,387,119,572235722,base_link,-0.01262159911791539,-0.0033842333909713993,-0.9999018872595846,0.005045597564491299,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0036666770465672016,0.025236394256353375,-0.02017350867390633,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,1.1997672850325534e-15,9.79684335,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
119.816,388,119,822318431,base_link,-0.0107856640302409,-0.0033684443510513208,-0.9999289962478681,0.003784903804802563,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.004876662511378527,0.00906083732843399,-0.004359694663435222,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,1.202169221539125e-15,9.81645665,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
120.066,389,120,72374550,base_link,-0.010850265010524125,-0.0035024472894712184,-0.9999267387518671,0.004064694483099484,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0024240294005721807,-0.004746013786643743,0.007173393387347461,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,1.202169221539125e-15,9.81645665,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
120.316,390,120,322453814,base_link,-0.011875225328189914,-0.003332929995381349,-0.9999104896850606,0.00518490297236318,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.004741201177239418,-0.010331373661756514,0.014606412500143053,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,1.202169221539125e-15,9.81645665,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
120.566,391,120,572505511,base_link,-0.012874708940483894,-0.0032636956468378143,-0.9998881629135703,0.006873996344780197,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.00013288739137351513,-0.0065713869407773,0.016027644276618958,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,1.2033701897924109e-15,9.8262633,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
120.816,392,120,822585844,base_link,-0.013588606527149043,-0.0032306887761284976,-0.9998633934546437,0.008837808101930356,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.004430747590959072,-0.003249098081141708,0.017635731026530266,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,1.202169221539125e-15,9.81645665,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
121.066,393,121,72637258,base_link,-0.013813699462335498,-0.0031636734838404487,-0.9998402323385767,0.010894157810179383,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.00039959815330803394,0.001044908422045412,0.019429899752140045,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,1.202169221539125e-15,9.81645665,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
